46,19,1
47,59,1
48,99,1
49,23,1
50,91,1
56,51,1
57,94,1
58,45,1
59,56,1
60,65,1
56,116,2
57,75,2
58,33,2
59,19,2
60,8,2
46,87,2
47,111,2
48,42,2
49,22,2
50,7,2
56,50,3
57,35,3
58,1,3
59,102,3
60,39,3
41,5,3
42,120,3
43,4,3
44,106,3
45,72,3
56,38,4
57,81,4
58,87,4
59,13,4
60,72,4
11,73,4
12,108,4
13,19,4
14,18,4
15,98,4
56,11,5
57,12,5
58,41,5
59,78,5
60,27,5
41,35,5
42,20,5
43,86,5
44,15,5
45,57,5
11,100,6
12,52,6
13,80,6
14,53,6
15,32,6
46,98,6
47,64,6
48,96,6
49,13,6
50,68,6
41,114,7
42,1,7
43,37,7
44,55,7
45,2,7
46,58,7
47,106,7
48,92,7
49,77,7
50,104,7
41,98,8
42,108,8
43,91,8
44,85,8
45,87,8
46,62,8
47,53,8
48,33,8
49,57,8
50,18,8
46,80,9
47,50,9
48,72,9
49,55,9
50,62,9
41,108,9
42,37,9
43,67,9
44,53,9
45,93,9
41,91,10
42,98,10
43,54,10
44,8,10
45,95,10
56,83,10
57,84,10
58,70,10
59,81,10
60,71,10
46,71,11
47,22,11
48,104,11
49,103,11
50,59,11
56,7,11
57,87,11
58,13,11
59,74,11
60,3,11
56,82,12
57,117,12
58,37,12
59,108,12
60,20,12
41,77,12
42,14,12
43,95,12
44,107,12
45,78,12
56,31,13
57,96,13
58,43,13
59,21,13
60,78,13
46,117,13
47,25,13
48,108,13
49,113,13
50,114,13
11,23,14
12,120,14
13,103,14
14,70,14
15,68,14
46,90,14
47,10,14
48,115,14
49,110,14
50,78,14
11,61,15
12,7,15
13,18,15
14,21,15
15,71,15
56,25,15
57,26,15
58,100,15
59,40,15
60,19,15
11,110,16
12,59,16
13,117,16
14,2,16
15,24,16
46,57,16
47,47,16
48,60,16
49,39,16
50,19,16
46,33,17
47,105,17
48,111,17
49,40,17
50,6,17
11,98,17
12,120,17
13,99,17
14,83,17
15,101,17
46,109,18
47,83,18
48,39,18
49,62,18
50,104,18
41,41,18
42,33,18
43,89,18
44,102,18
45,6,18
1,114,19
2,15,19
3,29,19
4,95,19
5,28,19
11,8,19
12,18,19
13,38,19
14,11,19
15,56,19
61,39,20
62,91,20
63,9,20
64,14,20
65,18,20
11,57,20
12,81,20
13,5,20
14,61,20
15,93,20
1,65,21
2,69,21
3,9,21
4,17,21
5,23,21
61,66,21
62,13,21
63,38,21
64,119,21
65,93,21
11,115,22
12,33,22
13,118,22
14,58,22
15,53,22
36,19,22
37,96,22
38,108,22
39,92,22
40,41,22
61,50,23
62,37,23
63,79,23
64,19,23
65,53,23
46,98,23
47,49,23
48,54,23
49,12,23
50,27,23
46,52,24
47,64,24
48,120,24
49,79,24
50,21,24
36,40,24
37,5,24
38,60,24
39,69,24
40,114,24
76,13,25
77,100,25
78,9,25
79,48,25
80,101,25
36,112,25
37,4,25
38,105,25
39,43,25
40,82,25
76,78,26
77,43,26
78,66,26
79,26,26
80,52,26
61,15,26
62,12,26
63,89,26
64,80,26
65,77,26
1,107,27
2,70,27
3,62,27
4,33,27
5,114,27
46,79,27
47,103,27
48,11,27
49,57,27
50,45,27
61,62,28
62,56,28
63,32,28
64,99,28
65,111,28
41,73,28
42,53,28
43,119,28
44,49,28
45,21,28
46,84,29
47,36,29
48,118,29
49,72,29
50,48,29
36,80,29
37,74,29
38,65,29
39,57,29
40,83,29
11,88,30
12,113,30
13,5,30
14,62,30
15,51,30
36,16,30
37,118,30
38,87,30
39,82,30
40,46,30
46,95,31
47,14,31
48,97,31
49,101,31
50,31,31
11,27,31
12,30,31
13,71,31
14,64,31
15,60,31
61,111,32
62,52,32
63,15,32
64,49,32
65,7,32
41,65,32
42,10,32
43,43,32
44,57,32
45,114,32
76,43,33
77,15,33
78,86,33
79,110,33
80,7,33
1,87,33
2,72,33
3,47,33
4,24,33
5,36,33
11,34,34
12,75,34
13,81,34
14,37,34
15,36,34
36,47,34
37,83,34
38,7,34
39,46,34
40,90,34
61,86,35
62,71,35
63,115,35
64,63,35
65,52,35
41,111,35
42,64,35
43,45,35
44,112,35
45,38,35
76,56,36
77,49,36
78,103,36
79,43,36
80,47,36
36,28,36
37,83,36
38,104,36
39,92,36
40,101,36
61,120,37
62,17,37
63,41,37
64,108,37
65,23,37
1,51,37
2,65,37
3,111,37
4,49,37
5,35,37
1,30,38
2,7,38
3,95,38
4,33,38
5,100,38
76,2,38
77,114,38
78,103,38
79,81,38
80,97,38
1,14,39
2,29,39
3,40,39
4,34,39
5,58,39
76,114,39
77,1,39
78,89,39
79,69,39
80,119,39
36,37,40
37,101,40
38,17,40
39,29,40
40,93,40
11,117,40
12,12,40
13,27,40
14,51,40
15,22,40
41,112,41
42,10,41
43,60,41
44,102,41
45,81,41
61,75,41
62,26,41
63,84,41
64,107,41
65,9,41
41,120,42
42,48,42
43,32,42
44,54,42
45,2,42
1,31,42
2,14,42
3,8,42
4,99,42
5,30,42
36,10,43
37,81,43
38,74,43
39,84,43
40,78,43
1,21,43
2,66,43
3,19,43
4,33,43
5,65,43
1,41,44
2,86,44
3,91,44
4,99,44
5,113,44
11,97,44
12,94,44
13,98,44
14,87,44
15,49,44
46,54,45
47,91,45
48,88,45
49,99,45
50,53,45
76,78,45
77,85,45
78,57,45
79,112,45
80,41,45
1,85,46
2,110,46
3,119,46
4,4,46
5,108,46
76,12,46
77,115,46
78,102,46
79,75,46
80,44,46
46,90,47
47,81,47
48,21,47
49,9,47
50,94,47
41,43,47
42,7,47
43,62,47
44,114,47
45,8,47
36,103,48
37,20,48
38,95,48
39,12,48
40,86,48
11,49,48
12,102,48
13,3,48
14,29,48
15,6,48
76,24,49
77,75,49
78,23,49
79,109,49
80,116,49
1,79,49
2,115,49
3,15,49
4,70,49
5,35,49
11,109,50
12,3,50
13,29,50
14,114,50
15,117,50
41,54,50
42,57,50
43,26,50
44,106,50
45,108,50
76,84,51
77,54,51
78,22,51
79,73,51
80,70,51
46,118,51
47,115,51
48,23,51
49,51,51
50,95,51
1,54,52
2,89,52
3,58,52
4,22,52
5,51,52
76,40,52
77,37,52
78,36,52
79,56,52
80,101,52
46,50,53
47,16,53
48,71,53
49,104,53
50,59,53
1,51,53
2,44,53
3,9,53
4,1,53
5,22,53
1,23,54
2,85,54
3,68,54
4,100,54
5,88,54
41,24,54
42,43,54
43,79,54
44,61,54
45,38,54
11,92,55
12,96,55
13,85,55
14,22,55
15,116,55
1,46,55
2,75,55
3,83,55
4,91,55
5,99,55
1,107,56
2,15,56
3,116,56
4,79,56
5,66,56
46,78,56
47,16,56
48,61,56
49,109,56
50,76,56
11,34,57
12,56,57
13,91,57
14,44,57
15,16,57
76,94,57
77,45,57
78,103,57
79,11,57
80,40,57
1,96,58
2,109,58
3,11,58
4,81,58
5,59,58
46,63,58
47,89,58
48,24,58
49,27,58
50,113,58
41,51,59
42,5,59
43,49,59
44,70,59
45,59,59
76,34,59
77,120,59
78,102,59
79,72,59
80,1,59
36,5,60
37,11,60
38,33,60
39,94,60
40,95,60
46,111,60
47,72,60
48,90,60
49,18,60
50,46,60
76,83,61
77,37,61
78,103,61
79,51,61
80,100,61
41,112,61
42,67,61
43,5,61
44,118,61
45,22,61
1,75,62
2,52,62
3,100,62
4,79,62
5,37,62
76,10,62
77,33,62
78,99,62
79,96,62
80,15,62
76,113,63
77,61,63
78,22,63
79,108,63
80,55,63
61,3,63
62,32,63
63,28,63
64,53,63
65,96,63
76,93,64
77,48,64
78,88,64
79,58,64
80,11,64
1,54,64
2,19,64
3,35,64
4,100,64
5,37,64
1,67,65
2,77,65
3,79,65
4,93,65
5,43,65
46,113,65
47,17,65
48,24,65
49,97,65
50,100,65
76,31,66
77,94,66
78,86,66
79,81,66
80,95,66
11,61,66
12,48,66
13,20,66
14,19,66
15,117,66
46,97,67
47,42,67
48,81,67
49,57,67
50,10,67
61,111,67
62,13,67
63,70,67
64,36,67
65,28,67
1,70,68
2,120,68
3,110,68
4,31,68
5,4,68
46,107,68
47,14,68
48,50,68
49,18,68
50,2,68
11,38,69
12,64,69
13,46,69
14,33,69
15,37,69
41,96,69
42,108,69
43,120,69
44,83,69
45,107,69
36,112,70
37,59,70
38,45,70
39,22,70
40,4,70
61,41,70
62,86,70
63,92,70
64,72,70
65,76,70
46,36,71
47,74,71
48,77,71
49,97,71
50,88,71
41,102,71
42,119,71
43,52,71
44,98,71
45,72,71
36,79,72
37,73,72
38,82,72
39,69,72
40,118,72
41,111,72
42,78,72
43,47,72
44,55,72
45,61,72
36,90,73
37,20,73
38,95,73
39,14,73
40,21,73
46,56,73
47,44,73
48,26,73
49,37,73
50,100,73
76,106,74
77,12,74
78,46,74
79,105,74
80,28,74
11,80,74
12,88,74
13,103,74
14,42,74
15,90,74
61,60,75
62,71,75
63,114,75
64,44,75
65,51,75
46,68,75
47,62,75
48,15,75
49,109,75
50,61,75
36,1,76
37,36,76
38,103,76
39,77,76
40,31,76
61,48,76
62,62,76
63,5,76
64,102,76
65,110,76
36,9,77
37,62,77
38,26,77
39,43,77
40,106,77
1,58,77
2,53,77
3,13,77
4,72,77
5,103,77
76,50,78
77,52,78
78,85,78
79,111,78
80,2,78
41,1,78
42,40,78
43,5,78
44,9,78
45,73,78
41,94,79
42,115,79
43,119,79
44,59,79
45,117,79
76,51,79
77,98,79
78,40,79
79,15,79
80,63,79
46,21,80
47,118,80
48,91,80
49,29,80
50,65,80
61,64,80
62,6,80
63,93,80
64,39,80
65,30,80
76,79,81
77,108,81
78,106,81
79,117,81
80,39,81
61,90,81
62,98,81
63,36,81
64,55,81
65,84,81
36,114,82
37,61,82
38,36,82
39,7,82
40,41,82
66,82,82
67,25,82
68,38,82
69,42,82
70,49,82
66,117,83
67,88,83
68,11,83
69,54,83
70,66,83
41,87,83
42,38,83
43,107,83
44,18,83
45,46,83
36,99,84
37,91,84
38,113,84
39,90,84
40,56,84
